bird_name,date,speed_2d
Sanne,2014-02-23,2.3883871102867023
Sanne,2014-02-24,2.584832101664102
Sanne,2014-02-25,2.89932521852248
Sanne,2014-02-26,2.234629067914404
Sanne,2014-02-27,1.895077884507539
Sanne,2014-02-28,2.811130808174417
Sanne,2014-03-01,2.0848724179286724
Sanne,2014-03-02,2.1630967252752775
Sanne,2014-03-03,1.7773503887115303
Sanne,2014-03-04,1.6452341896192797
Sanne,2014-03-05,2.9584982801995703
Sanne,2014-03-06,2.3422267303923996
Sanne,2014-03-07,2.269461000024875
Sanne,2014-03-08,2.2269496819090797
Sanne,2014-03-09,2.207173596908479
Sanne,2014-03-10,1.7070298850716212
Sanne,2014-03-11,2.113913323781465
Sanne,2014-03-12,2.3145391486519684
Sanne,2014-03-13,2.469262947504658
Sanne,2014-03-14,2.2494506274843316
Sanne,2014-03-15,2.0519953589580164
Sanne,2014-03-16,1.9913050201845994
Sanne,2014-03-17,1.7658676278587937
Sanne,2014-03-18,1.817308771703407
Sanne,2014-03-19,2.1657384879451733
Sanne,2014-03-20,2.2546855115099658
Sanne,2014-03-21,2.4121968475912006
Sanne,2014-03-22,2.020705132927251
Sanne,2014-03-23,2.284835371242234
Sanne,2014-03-24,2.379665672822021
Sanne,2014-03-25,2.4683810187383366
Sanne,2014-03-26,1.6065848111981746
Sanne,2014-03-27,2.44558616740117
Sanne,2014-03-28,1.9765143455755596
Sanne,2014-03-29,1.8218048576226566
Sanne,2014-03-30,2.5357778165307536
Sanne,2014-03-31,2.033608422868407
Sanne,2014-04-01,2.5302033817771976
Sanne,2014-04-02,2.229709689558493
Sanne,2014-04-03,2.3842293817516462
Sanne,2014-04-04,2.3179383420151485
Sanne,2014-04-05,3.732691065661613
Sanne,2014-04-06,2.7837250795471684
Sanne,2014-04-07,3.4781481626920505
Sanne,2014-04-08,3.2570801549754114
Sanne,2014-04-09,3.7916513475874813
Sanne,2014-04-10,2.0632835171290744
Sanne,2014-04-11,3.2300574047043717
Sanne,2014-04-12,1.5287709565869767
Sanne,2014-04-13,3.855875885189985
Sanne,2014-04-14,7.807299527789155
Sanne,2014-04-15,8.072854923643062
Sanne,2014-04-16,7.148940054874396
Sanne,2014-04-17,6.48714958702022
Sanne,2014-04-18,3.7058665178064616
Sanne,2014-04-19,4.997884383659616
Sanne,2014-04-20,2.9463349398146974
Sanne,2014-04-21,2.898574214374334
Sanne,2014-04-22,2.2880380463180745
Sanne,2014-04-23,3.6858136045931937
Sanne,2014-04-24,2.1692610791677187
Sanne,2014-04-25,2.6408453185220018
Sanne,2014-04-26,1.0562181902188792
Sanne,2014-04-27,2.4393223286516794
Sanne,2014-04-28,3.3443981864289225
Sanne,2014-04-29,2.220966095633636
Sanne,2014-04-30,1.8147047804191412
